#Frame        chi1:32      chi2:32      chi3:32
     578      60.5419     -53.7706      70.2897
     579      59.8216     -72.1044     100.2508
     580      69.1522     -79.4394      64.1477
     581      63.6970     -57.0302      77.9936
     582      63.0897     -63.5950     100.8878
     583      47.6118     -50.5191      85.1610
     584      73.0643     -75.7738      93.0184
     585      68.9327     -73.3198      93.3741
     586      65.2231     -77.0177      90.2916
     587      66.1870     -46.1334      66.9887
     588      58.2702     -67.7708      93.5349
     589      60.3310     -29.0786      73.1279
     590      55.0266     -28.0178      55.1040
     591      75.3359     -78.4964      67.9896
     592      79.6935     -56.2963      70.6810
     593      68.3559     -58.9375      76.9404
     594      64.9050     -54.6741      81.8140
     595      64.9848     -64.1362      79.4120
     596      79.2352     -78.6349      50.5416
     597      78.5197     -76.7908      93.8048
     598      74.6777     -75.7611      65.5269
     599      62.9312     -63.2288      93.8789
     600      50.9205     -74.7444     124.9680
     601      62.2947     -71.9303     120.4901
     602      67.8017     -54.5365      59.8699
     603      66.8283     -48.5908      58.8574
     604      69.3526     -70.4408      85.0952
     605      63.0784     -70.3162      88.9577
     606      67.6983     -71.8775      85.6508
     607      66.7441     -62.5174      80.5648
     608      58.5741     -49.9032      90.0723
     609      72.0173     -55.3979      87.1308
     610      67.6335     -62.2259      90.4987
     611      64.9581     -84.7287     102.2466
     612      58.9238     -73.5416      99.3473
     613      62.2539    -107.8262     110.1563
     614      55.4953     -76.9903      92.4384
     615      50.7605     -85.5457      94.5457
     616      25.9708     -77.8275     138.7727
     617      53.7803     -70.9885     119.6273
     618      39.7328     -76.9540     146.1988
     619      50.7813     -78.1868     125.1686
     620      37.7809     -74.3502     142.4330
     621      47.8176     -80.5951     115.9761
     622      44.0284     -88.4009     131.8359
     623      37.0240     -91.7034     132.5771
     624      37.6597     -80.1122     147.8530
     625      34.5615     -85.5233     117.4828
     626      35.4541     -87.3302     130.1567
     627      56.7942     -96.8022     149.2864
     628      39.2874     -86.2149     148.6087
     629      39.3584     -84.3118     162.5479
     630      52.4367     -86.0120     152.7539
     631      54.0048    -111.7014      83.6590
     632      68.6964     -66.1582     100.5444
     633      44.0569     -80.0828      98.4719
     634      46.4154     -90.6294     108.1990
     635      41.4053     -64.8543     134.5794
     636      57.2513     -83.0470     118.9643
     637      62.0287     -89.5624     110.4916
     638      59.3909     -73.1965     123.8814
     639      43.4177     -64.1207     138.1367
     640      36.7886     -93.6566     118.5954
     641      62.0311     -63.8275      87.1048
     642      50.2784     -78.5122     124.5380
     643      49.1525     -98.3758     107.5025
     644      64.7351     -81.2821      97.8517
     645      69.8359     -65.1411     110.9485
     646      67.8374     -66.7263      87.0883
     647      63.6933     -81.1198      87.2372
     648      60.4876     -79.3446      97.0672
     649      63.3940     -86.7828      76.7175
     650      56.6730     -92.8377    -136.4039
     651      67.7419     -95.9712     -84.6795
     652      70.5079     -99.6577    -146.7570
     653      48.6700     -88.3689     160.7583
     654      67.1065     -48.6261      93.5026
     655      42.0158     -43.3185      94.7016
     656      56.9940     -72.6159     100.3041
     657      61.5578     -89.5277     145.7489
     658      45.2760     -82.9291     140.3929
     659      46.4738     -78.0546     133.3640
     660      49.7514     -92.6394      88.8864
     661      47.8205    -140.0190      89.8071
     662      49.6912    -171.7637     100.4991
     663      31.6733    -176.5889     150.7365
     664      31.6212    -171.6295     126.0992
     665      58.0338    -129.7592      47.4606
     666      48.7199    -158.8762     122.7283
     667      33.8499     177.5803     156.3809
     668      41.4820     169.6929     162.1895
     669      30.3429     177.4739      33.1625
     670      40.3137     178.5566      -8.5698
     671      30.9320    -165.2806     -46.4239
     672      31.9561    -103.6007     178.7830
     673      25.5452     -84.4183     138.6757
     674      29.4915     -78.3382     153.0416
     675      47.9622     -74.8349     103.3075
     676      56.1563     -61.7796     114.4250
     677      51.5197     -68.2980     138.8328
     678      45.7447     -68.0641     138.8853
     679      35.6572     -89.8102     166.6411
     680      34.7459     -88.0397     150.3177
     681      36.8609     -84.0260     134.7850
     682      39.2050     -60.9379     137.3440
     683      40.3599     -95.0075     131.1974
     684      58.5830     -80.9750     109.9773
     685      49.1699     -76.7518     145.1282
     686      56.7755     -91.8617     114.6578
     687      31.0403     -55.0157     100.5397
     688      59.8143     -76.6778     106.5502
     689      62.0254     -67.0551      92.7162
     690      61.9018     -51.4997      79.7821
     691      60.8854     -89.3361      73.8318
     692      69.6624     -88.0665       2.7627
     693      69.4278     -79.8232      -2.8114
     694      51.9249     -86.0296     -71.3369
     695      31.2233     -84.4668     -51.4835
     696      50.9516     -81.1385     -75.9623
     697      69.6590     -62.0249     -95.5056
     698      63.2197     -46.6051     -98.3669
     699      58.5333     -59.7979     -80.1369
     700      53.0762     -64.4413     -59.5272
     701      57.4177     -46.6325    -109.0429
     702      64.6764     -61.4804     -87.0727
     703      67.1706     -74.4958     -87.3342
     704      60.4256    -105.3618     -51.5850
     705      57.8107    -100.3131     -68.8669
     706      67.5353     -87.5928    -106.9601
     707      62.9749     -76.7569     -76.6160
     708      50.7400     -71.0854     -66.8689
