#Frame     o_angle_m1   o_angle_m2
     732      30.6174      41.8967
     733      31.7051      41.4430
     734      31.2107      39.3153
     735      28.8938      38.1209
     736      28.6125      40.7863
     737      29.6779      38.4502
     738      29.7960      34.7434
     739      32.3857      37.7385
     740      30.8313      37.3645
     741      32.5355      40.2318
     742      31.2117      36.2072
     743      29.3971      32.6729
     744      27.3993      31.2170
     745      31.2662      35.1882
     746      32.6590      36.9758
     747      31.1037      36.1564
     748      34.6876      35.2445
     749      32.9907      38.1614
     750      32.5981      36.2931
     751      31.4885      36.2837
     752      32.8552      35.5419
     753      30.5628      32.7605
     754      30.2772      32.7281
     755      29.9524      30.8694
     756      30.3610      32.7397
     757      30.1201      32.7908
     758      32.2640      34.5039
     759      31.0643      34.4473
     760      32.3624      35.8060
     761      29.0140      35.5012
     762      28.8582      35.3274
     763      32.0876      35.4447
     764      32.4441      35.2081
     765      33.0049      35.8685
     766      32.6996      34.4516
     767      31.1745      35.4506
     768      31.3813      36.9532
     769      30.2678      34.3724
     770      31.3549      37.0734
     771      30.2265      34.5196
     772      33.4893      35.5915
     773      33.6077      34.4364
     774      36.1233      37.5573
     775      37.1544      38.5501
     776      37.8443      38.7092
     777      38.1396      39.0077
     778      38.3611      36.5975
     779      36.7655      33.6443
     780      35.8269      35.1027
     781      36.1941      33.3501
     782      33.3808      32.8045
     783      34.8023      36.8443
     784      33.5285      34.2161
     785      33.3262      35.4514
     786      36.3494      39.2939
     787      33.1532      36.9191
     788      36.3540      38.0728
     789      35.9928      37.7807
     790      34.6879      38.9372
     791      36.1724      39.0240
     792      33.6971      39.7102
     793      34.3270      42.1933
     794      35.6633      41.2850
     795      36.7657      40.5665
     796      36.2620      43.9995
     797      33.2423      40.1347
     798      34.8090      41.4376
     799      35.2486      40.6860
     800      38.1292      45.1021
     801      34.4705      39.4568
     802      37.4051      39.6021
     803      36.1962      39.1102
     804      34.2771      38.5196
     805      35.3179      36.9936
     806      33.8530      35.0230
     807      34.4255      37.3272
     808      33.9240      38.0865
     809      34.0859      39.1064
     810      37.8946      41.9837
     811      37.3973      42.2466
     812      35.7130      37.6518
     813      38.0599      39.9475
     814      37.4703      37.9061
     815      36.2251      37.0337
     816      37.3943      36.2092
     817      40.6145      39.8501
     818      39.7940      39.8984
     819      37.6402      36.9552
     820      35.5500      34.5980
     821      39.2903      38.9844
     822      35.6093      35.2975
     823      35.5202      36.2634
     824      35.5790      37.0847
     825      34.2151      37.7945
     826      37.3099      39.9443
     827      37.7814      40.7522
     828      37.5406      38.2519
     829      37.0352      41.3908
     830      35.8503      41.0191
     831      37.1596      41.2749
     832      38.0633      42.4098
     833      38.3812      42.1050
     834      39.1107      43.3696
     835      37.3577      40.3769
     836      36.8009      39.4141
     837      36.5347      42.2398
     838      34.7951      41.9699
     839      35.0680      41.5309
     840      35.5668      42.9655
     841      36.4639      43.5884
     842      32.2606      42.2222
     843      33.1119      40.4428
     844      34.7345      43.1488
     845      34.5945      43.0022
     846      32.6674      40.8009
     847      32.8256      40.5151
     848      33.1883      42.3385
     849      35.1222      42.9687
     850      33.5394      41.2015
     851      35.1548      40.7570
     852      34.8000      42.7236
     853      33.9518      41.8574
     854      35.0093      44.4803
     855      36.5972      45.5662
     856      38.7483      45.6647
     857      37.6494      44.3587
     858      37.6269      42.7630
     859      36.5707      40.9146
     860      32.9547      39.5627
     861      32.4646      40.6058
     862      33.7596      41.3307
     863      36.8065      44.1572
     864      35.7210      36.7112
     865      33.8446      38.2641
     866      32.5269      38.0754
     867      32.3880      37.3293
     868      31.5819      39.9899
     869      31.5709      38.5267
     870      33.3326      37.5878
     871      30.9147      36.2235
     872      29.4882      37.5582
     873      31.7944      40.2601
     874      31.0884      39.9495
     875      31.7915      39.6919
     876      31.4886      40.4407
     877      30.6387      39.3894
     878      30.9748      37.3734
     879      31.1172      37.1089
     880      31.2554      36.9658
     881      31.3458      37.6960
     882      32.8661      41.1086
     883      31.0836      37.1727
     884      33.8007      38.5170
     885      31.6667      37.6650
     886      32.6801      37.5652
     887      33.8276      36.9830
     888      33.3908      39.0542
     889      30.9386      39.0206
     890      35.2329      38.5646
     891      35.8087      39.3636
     892      31.1391      35.6365
     893      31.2190      33.1360
     894      28.2057      36.5800
     895      29.4404      35.4031
     896      31.6402      35.0296
     897      30.4235      34.9115
     898      28.6857      33.2730
     899      29.6133      32.4619
     900      29.6807      32.6837
     901      30.3892      33.9148
     902      31.3244      34.5108
     903      31.8858      35.7827
     904      31.1313      35.3311
     905      29.0880      34.2894
     906      27.9342      32.6458
     907      25.4446      30.2253
     908      25.0133      30.9200
     909      25.9850      33.9777
     910      26.2696      34.2358
     911      28.0992      37.0424
     912      28.2880      33.4642
     913      29.7202      31.8408
     914      30.4032      34.2481
     915      28.1517      34.9945
     916      29.7816      34.8715
     917      25.8411      34.8485
     918      28.7851      36.2898
     919      29.1843      36.0059
     920      29.3225      34.9877
     921      29.8803      38.9906
     922      28.8470      36.8328
     923      28.5254      36.0837
     924      28.5248      34.0662
     925      28.8885      36.6827
     926      33.8729      39.3582
     927      29.4920      36.6972
     928      32.5838      39.0440
     929      31.9603      38.8759
     930      29.2439      37.8701
     931      29.2948      37.5054
     932      30.4831      37.1146
     933      31.4026      39.4053
     934      31.7981      39.0120
     935      32.0143      38.7580
     936      31.4485      37.1918
     937      32.1088      35.6465
     938      32.6204      36.1029
     939      34.5744      39.1760
     940      33.0878      38.6648
     941      34.0193      41.6401
     942      33.7616      39.2879
     943      35.8851      42.6253
     944      35.9919      40.2938
     945      35.8889      40.9850
     946      35.7039      41.0425
     947      36.5469      42.3192
     948      33.5751      39.8579
     949      35.4294      39.0067
     950      31.4904      38.3101
     951      34.8256      37.5518
     952      37.5660      38.4459
     953      35.1235      38.0027
     954      36.0925      38.3469
     955      35.3359      39.0895
     956      34.7457      37.7291
     957      37.6594      39.5524
     958      34.8274      39.0707
     959      35.9180      40.9963
     960      34.6545      40.9493
     961      34.3201      41.1062
     962      35.6387      43.4645
     963      36.3884      42.0982
     964      32.3655      42.8679
     965      33.8512      39.2615
     966      32.4638      38.5108
     967      31.5985      40.3389
     968      33.2786      42.2043
     969      30.5114      38.7560
     970      31.6825      38.6944
     971      32.0441      40.0432
     972      31.3158      38.8130
     973      31.7741      39.3382
     974      34.0272      41.9505
     975      31.9355      40.1526
     976      32.7154      40.5465
     977      34.0371      42.9535
     978      31.1837      41.0991
     979      33.7878      40.7487
     980      35.7460      41.4033
     981      32.7076      42.4597
     982      36.9699      41.4901
     983      35.6359      42.9201
     984      34.7259      40.8329
     985      36.3180      40.4424
     986      37.0188      39.3119
     987      32.2435      39.9132
     988      32.6850      38.1388
     989      32.0473      37.5937
     990      33.3383      36.7107
     991      32.6414      37.1972
     992      32.4320      38.8674
     993      33.7452      37.3758
     994      32.2486      40.2407
     995      31.0977      37.3722
     996      34.0201      36.0545
     997      35.8125      39.2682
     998      31.5641      36.2209
     999      33.3089      36.6086
    1000      30.6957      37.2301
    1001      33.2546      39.3552
    1002      33.5424      36.6305
    1003      29.8293      35.3127
    1004      33.4843      38.9228
    1005      32.9478      37.2766
    1006      31.8218      38.1157
    1007      32.1180      39.6167
    1008      30.0346      38.5957
    1009      31.7634      39.2677
    1010      30.7099      36.0842
    1011      32.6090      36.8699
    1012      34.8520      38.5040
    1013      30.8166      38.6639
    1014      30.9481      40.6189
    1015      34.7226      37.4543
    1016      31.7553      36.8514
    1017      33.0039      39.5612
    1018      36.5574      42.8623
    1019      36.0644      39.9210
    1020      33.4500      44.1948
    1021      32.5578      42.4911
    1022      31.8240      41.1072
    1023      32.0136      43.3562
    1024      32.7112      40.6958
    1025      31.9294      38.3821
    1026      35.2545      39.6951
    1027      35.0015      43.9226
    1028      35.5376      40.3621
    1029      36.1714      38.4860
    1030      38.4033      38.6759
    1031      35.6783      42.4004
    1032      35.7934      41.4483
    1033      33.9007      43.0903
    1034      32.3557      45.0965
    1035      34.3289      43.9115
    1036      34.1487      43.3935
    1037      32.1800      43.2732
    1038      32.0609      39.5186
    1039      33.0951      39.4566
    1040      32.4182      40.2783
    1041      31.1611      42.5270
    1042      31.8149      37.5333
    1043      30.5979      43.4826
    1044      31.4986      40.4600
    1045      31.0166      40.5007
    1046      33.8469      38.8515
    1047      33.2291      40.8780
    1048      34.6925      39.5850
    1049      34.3502      40.9458
    1050      33.1632      42.0588
    1051      36.6457      44.0338
    1052      35.9093      42.8826
    1053      36.0311      46.0799
    1054      35.6493      41.9002
    1055      33.9338      44.6232
    1056      30.1559      41.1456
    1057      34.3763      42.8181
    1058      36.0217      40.2095
    1059      33.2740      40.2216
    1060      33.0071      39.1440
    1061      35.1559      40.8973
    1062      33.4266      38.6676
    1063      34.1864      41.0420
    1064      35.5273      43.7461
    1065      34.2314      42.1791
